"x1";"x2";"x3";"x4"
-0.89743614551098;2.95732548677133;0.813865523686556;-2.92970984811519
0.913192872432523;-2.1442544857025;-3.74730577139762;0.351578396873638
1.51919903498218;2.32674582982476;0.392555122236631;0.960214129213278
1.74493557347104;-1.06210344278071;-0.704699152666871;1.93524782983013
0.676577922358757;-1.14126130294416;-1.83186339567071;-0.752029734447673
3.60165188944423;2.62472643421164;-3.93969683583901;6.11647635921451
0.916529127423609;1.5096593457392;-0.860224903611093;-0.876268820903708
2.24496887049552;-2.20091964207687;-3.45879797820715;3.45313424862788
2.24058269695017;7.32743187977058;-0.70804692220707;2.57311525708428
1.80917888722528;-3.13601511893644;-5.18719632355777;0.701604921388879
-0.133644508893018;-1.98918078115583;-3.61577682603766;-2.35222369826939
1.86524941216594;1.94211229983931;-1.92387164717192;1.77165179386005
4.67612486112116;-1.47676196468535;-1.56732791356525;7.45454929482108
5.17074619316076;4.01920530532416;-2.60667023099244;7.88747585245096
2.42071284307222;0.286721979102307;-4.60210492061003;3.0637200926502
0.98276349516584;3.26392415300074;-0.897759058195998;0.423544857068198
2.68375993066297;2.42965647716852;-2.82459718127822;3.46235645853954
3.28444218541768;-1.65014362388158;0.765715594660199;4.06401587994644
5.31653187579592;6.97676542817303;-1.16926187205122;8.21991818705468
-0.910489924858801;2.29703038410108;-0.344289485562835;-4.7359234930969
2.33316877946395;-3.43925714164834;-3.45918863726397;2.00594412958504
1.29759909815736;-5.4038059855702;-2.40736819864832;1.34866101160304
0.0685145498589599;-1.88559594739145;-2.51802755345416;-1.67110861797979
-0.548738999799343;5.10512406119505;-2.61415899496052;-2.69137837346456
5.79838460113749;0.869095600617359;-2.00110193089169;10.1083056238319
2.72515816829058;1.10386715007062;-1.4049671337861;3.29487308821174
4.33178031858364;-2.11211406056354;-2.77643251860843;7.55555822474722
1.64902770971408;-0.133351523038713;-2.57843626372802;2.19526750825672
6.47460416618199;1.94635161573211;0.276047861856285;10.952285557037
-2.61285381126133;-2.95004477517596;-4.9336780872948;-6.85987922773951
1.93228300123058;-3.75587830097101;-3.89151393157756;1.77730610128821
-0.202195064006892;3.84086741246747;0.0904579549656388;-1.16196598090011
1.02914855115433;2.22859016712558;0.370526087457108;0.919633999425812
1.10998076017213;-2.93719501066046;-1.21606859832248;0.479249105196659
0.97810140775961;5.24263338163556;-1.89274715937368;-0.307290530052281
2.28932620197933;1.59965878069899;-1.18200746163085;2.1412076996173
3.45884411849565;4.22599794325252;-0.308674000724317;5.52498502709916
1.93269138488584;3.5865592455033;-1.15903499419328;2.41399310284344
-0.868259146819176;5.24284276742145;-2.3351794295117;-2.75672225835677
0.269062530598089;2.05156854416048;-2.44914333636214;0.519597687933368
3.47626573567734;3.98826480314057;-0.396389789804316;5.6006981659891
3.85273509832723;2.73278967562409;-3.98265587311056;6.44204623504147
1.14173744923164;-0.640030130820075;-2.06059332993387;1.19497853572115
1.30310612254257;0.129102608092173;-1.86739902600124;1.06403336463813
2.27611094570267;2.64251676593864;-0.321726226899782;1.27829540045654
-2.45398494113729;-1.07802559657722;0.825037441711049;-7.34640123255252
-0.182032388636148;3.12019877778359;-0.742183450446005;-2.07560247030707
6.00467505590326;-0.135407899163448;-1.53727198259901;10.3732462542472
4.89294662092978;3.87414671192493;-1.44379228814463;8.42473784660255
2.76129576830225;1.30845723361739;-1.85160270168338;3.93118540134276
-0.808977989866993;2.8580728674579;-4.02581562135512;-3.3466892425743
-1.67397214846801;-1.09877550907536;-2.23765294803257;-6.18246090396199
2.15437072987294;-2.57611641668486;-3.20996195111411;3.9078786089908
4.24897039947251;-2.90079259383119;-0.484650716652718;6.96775465498278
-0.65488166103399;-1.08420966459211;-2.36312771444147;-3.1810469420028
2.32150234108882;-0.218953936483718;-1.51720164679847;3.00100921989065
-2.02169940179895;-1.56719159644456;-2.88081464245346;-6.59860772056646
2.55365388186808;-4.02659236062763;-1.20433848997794;4.08463871181037
2.79245241835002;3.93502864516221;1.52538017716356;3.47169946197869
1.83478879743455;2.48427198873692;-2.27596812836173;1.55254255366026
6.1740554716562;-2.30166624835018;-2.64778357103974;11.8570584102779
5.25180726618186;2.96236652629197;-3.68564477198081;9.380181404094
1.99045806019761;1.65933257695776;-5.10949076314022;2.34621590752291
-0.350815445290515;-0.293688252467165;-2.64427400100242;-2.23547375368965
0.765703519098729;-3.08876332708312;-2.22339996541253;-0.304346359103838
1.5649680949385;2.38142740511438;-2.68220384421356;0.879934100470895
2.85496934657047;0.856743696311737;-1.52764552580997;3.36105635527914
0.00195649793461072;-1.0039704836008;-3.32624549275865;-0.901338126828857
3.38791009713989;-3.46617402870347;-2.9641952474895;5.15857671368463
2.2151251539219;1.34166947714171;0.0714752383060375;3.7750051901397
3.35136270749275;2.98035889217262;1.55561020059242;3.94068009520585
-2.66583491994804;2.7476401911523;-1.60830675683053;-8.23278827190086
3.11378595643429;3.36448845969874;-0.672461888601841;5.16240904902134
1.37003936464311;1.38365074973553;-1.54474750278117;1.5446288193521
3.6450754826636;1.21706612073531;0.776681839921463;5.76012573307575
3.40092511352083;-0.294587357374193;-2.49915978634846;4.28112281640735
1.8489563925456;0.919597900544812;-5.53776021610685;1.53376401154333
0.27171563356134;5.4444384932023;-2.9306541539759;-1.53247140735917
-1.01318673350779;3.98580157391237;0.879213354748775;-3.88060441623464
3.39994768574577;-0.136233819809163;-1.48407993147261;5.92963914592286
1.46644840495157;2.12179396167262;-1.10778536579079;0.617450725988625
3.18184149723842;2.53503832452704;-3.42179773724751;5.08284709895161
-0.850155824205648;6.26751562133306;-0.744334414374695;-3.54032156719921
1.8702459342914;-0.656992736795524;-1.73307601895031;2.52614350947158
1.63690103622103;3.83178458984365;-2.28303155508774;0.111729493092086
-1.44556842061099;4.45407527947372;-1.09046143551175;-4.60114924393652
1.00739114132381;-3.84937434812631;-6.13574891561488;0.411089972908808
1.84049892947846;-0.115653205003211;-0.808404103793644;0.058270954335959
